theta_deg,phi_deg,element,source_a,source_b,a_h_mag,a_v_mag,b_h_mag,b_v_mag,a_h_phase_deg,a_v_phase_deg,b_h_phase_deg,b_v_phase_deg,xpd_a_as_h_db,xpd_a_as_v_db,xpd_b_as_h_db,xpd_b_as_v_db,ab_pol_corr_mag,ab_pol_orthogonality_db,response_condition_db
80.000000,55.000000,E2,P2A,P2B,2443.630814,2069.931611,1345.568578,2080.797760,-79.285660,-13.863871,-18.136187,-41.306913,1.441592,-1.441592,-3.786481,3.786481,0.690877,3.211987,7.782012
80.000000,55.000000,E3,P3A,P3B,1705.251775,1726.973031,1429.590325,1189.031048,22.055488,-102.789120,80.425301,160.966220,-0.109941,0.109941,1.600368,-1.600368,0.233926,12.618437,3.120823
80.000000,55.000000,E4,P4A,P4B,1076.805503,1802.195481,1042.422012,1839.466597,82.027860,-1.559635,113.702828,-72.333784,-4.473293,4.473293,-4.932967,4.932967,0.735057,2.673582,8.161905
80.000000,60.000000,E1,P1A,P1B,766.390397,2432.655622,1100.655092,1958.432515,-152.710940,-100.773097,-60.958302,-121.061837,-10.032612,10.032612,-5.005147,5.005147,0.788128,2.068065,9.351553
80.000000,60.000000,E2,P2A,P2B,2253.811003,1944.932829,1214.594926,1962.379729,-74.985666,-8.976381,-14.188631,-36.709464,1.280258,-1.280258,-4.167032,4.167032,0.691896,3.199189,7.792635
80.000000,60.000000,E3,P3A,P3B,1446.681064,1694.532036,1256.868546,1122.867607,21.576788,-106.599342,81.102113,160.310349,-1.373540,1.373540,0.979226,-0.979226,0.235568,12.557686,3.215411
80.000000,60.000000,E4,P4A,P4B,982.439939,1678.041039,1001.423968,1697.604092,73.155022,-5.819000,106.183784,-77.859593,-4.649931,4.649931,-4.584369,4.584369,0.720526,2.847009,7.894299
80.000000,65.000000,E1,P1A,P1B,596.971298,2375.328937,976.110730,1866.591303,-155.957512,-102.527020,-58.186016,-121.164451,-11.995406,11.995406,-5.631003,5.631003,0.815485,1.771685,10.049872
80.000000,65.000000,E2,P2A,P2B,2065.322411,1832.761244,1078.556037,1857.789027,-71.429186,-4.412366,-11.233911,-32.978642,1.037639,-1.037639,-4.723074,4.723074,0.692706,3.189022,7.795121
80.000000,65.000000,E3,P3A,P3B,1194.796658,1648.906906,1086.889678,1055.868265,21.822947,-110.494830,82.578395,160.331972,-2.798043,2.798043,0.251515,-0.251515,0.290660,10.732299,3.679670
80.000000,65.000000,E4,P4A,P4B,881.669304,1541.051467,945.581504,1572.614702,64.571203,-9.293439,99.582275,-82.433580,-4.850228,4.850228,-4.418467,4.418467,0.707266,3.008348,7.664959
80.000000,70.000000,E1,P1A,P1B,442.527875,2316.554084,859.956453,1788.250212,-159.921303,-104.524209,-54.936138,-121.731565,-14.378036,14.378036,-6.359037,6.359037,0.844687,1.466088,10.899359
80.000000,70.000000,E2,P2A,P2B,1881.107133,1738.182351,940.798244,1769.390290,-68.664808,-0.220904,-9.387633,-30.213878,0.686364,-0.686364,-5.486543,5.486543,0.695137,3.158591,7.817758
80.000000,70.000000,E3,P3A,P3B,953.787410,1592.653141,925.117732,991.895134,23.312968,-114.478452,85.291222,161.059377,-4.453392,4.453392,-0.605375,0.605375,0.387304,8.238970,4.520472
80.000000,70.000000,E4,P4A,P4B,777.852048,1395.781036,876.671462,1466.171056,55.947569,-12.086551,93.575891,-86.061991,-5.078406,5.078406,-4.466955,4.466955,0.697542,3.128592,7.519284
80.000000,75.000000,E1,P1A,P1B,300.410212,2257.425443,755.486770,1725.160667,-165.125580,-106.726245,-50.954150,-122.759140,-17.517974,17.517974,-7.172054,7.172054,0.874786,1.161963,11.930588
80.000000,75.000000,E2,P2A,P2B,1702.787738,1664.099443,804.180612,1698.072354,-66.729352,3.495796,-8.836235,-28.506869,0.199625,-0.199625,-6.492052,6.492052,0.702441,3.067800,7.913837
80.000000,75.000000,E3,P3A,P3B,727.695205,1528.604748,776.957211,934.648504,27.112518,-118.554631,89.890872,162.447162,-6.446914,6.446914,-1.605024,1.605024,0.507778,5.886516,5.723982
80.000000,75.000000,E4,P4A,P4B,675.405105,1245.984117,798.153157,1378.135192,46.830781,-14.300988,87.814236,-88.813233,-5.318963,5.318963,-4.744112,4.744112,0.692378,3.193135,7.489609
80.000000,80.000000,E1,P1A,P1B,167.645364,2198.904773,665.659278,1678.259267,-174.028200,-109.090983,-45.932799,-124.234607,-22.356297,22.356297,-8.032141,8.032141,0.904562,0.871232,13.191200
80.000000,80.000000,E2,P2A,P2B,1530.848062,1611.611639,671.071571,1643.543789,-65.641358,6.590020,-9.883954,-27.933419,-0.446566,0.446566,-7.780249,7.780249,0.718770,2.868199,8.160987
80.000000,80.000000,E3,P3A,P3B,523.685202,1459.473015,649.003334,887.246952,35.684413,-122.724280,97.288117,164.367759,-8.902515,8.902515,-2.715952,2.715952,0.636004,3.930800,7.289214
80.000000,80.000000,E4,P4A,P4B,579.823755,1094.537028,714.564352,1307.023273,36.609186,-16.029415,81.897101,-90.798450,-5.518689,5.518689,-5.244839,5.244839,0.690792,3.213058,7.589282
80.000000,85.000000,E1,P1A,P1B,51.090557,2141.678466,593.396309,1647.670908,145.579311,-111.571179,-39.576339,-126.136113,-32.448273,32.448273,-8.870513,8.870513,0.932606,0.606037,14.762811
80.000000,85.000000,E2,P2A,P2B,1364.897379,1580.205775,543.672175,1604.697876,-65.392942,8.888741,-13.051113,-28.546028,-1.272273,1.272273,-9.401123,9.401123,0.747607,2.526536,8.653419
80.000000,85.000000,E3,P3A,P3B,362.966031,1387.445947,550.707478,851.980617,54.950120,-126.977395,108.491760,166.617539,-11.647002,11.647002,-3.790175,3.790175,0.753367,2.459874,9.181747
80.000000,85.000000,E4,P4A,P4B,497.973098,943.630142,631.153274,1250.493343,24.550297,-17.343143,75.343414,-92.136062,-5.551918,5.551918,-5.938931,5.938931,0.688734,3.238971,7.797005
80.000000,90.000000,E1,P1A,P1B,106.931756,2085.992891,541.777355,1632.710510,36.500531,-114.112679,-31.742758,-128.431324,-25.804123,25.804123,-9.581767,9.581767,0.957450,0.377681,16.797534
80.000000,90.000000,E2,P2A,P2B,1203.954216,1568.027071,424.727790,1580.006884,-65.936684,10.220173,-19.291928,-30.370800,-2.294872,2.294872,-11.410966,11.410966,0.789551,2.052393,9.490741
80.000000,90.000000,E3,P3A,P3B,304.525045,1313.869120,494.725375,830.246315,90.761879,-131.285522,123.728739,168.937739,-12.698582,12.698582,-4.496855,4.496855,0.839312,1.521529,11.144934
80.000000,90.000000,E4,P4A,P4B,438.275001,795.185709,553.806217,1205.924301,10.119049,-18.276837,67.578730,-92.912835,-5.174437,5.174437,-6.759244,6.759244,0.677525,3.381496,8.030304
80.000000,95.000000,E1,P1A,P1B,236.871335,2031.591083,513.818396,1631.897915,21.832364,-116.654758,-22.651739,-131.077661,-18.666476,18.666476,-10.037667,10.037667,0.977677,0.196096,19.614774
80.000000,95.000000,E2,P2A,P2B,1046.728298,1572.150229,318.960883,1567.885534,-67.161840,10.437195,-30.462121,-33.410926,-3.533202,3.533202,-13.831539,13.831539,0.840913,1.504979,10.775084
80.000000,95.000000,E3,P3A,P3B,389.179916,1239.086896,491.566090,822.609307,123.266442,-135.596121,140.954816,171.048540,-10.059027,10.059027,-4.472234,4.472234,0.880976,1.100718,12.433452
80.000000,95.000000,E4,P4A,P4B,409.348726,651.438367,489.202152,1171.099705,-6.206385,-18.803275,58.019594,-93.154128,-4.035598,4.035598,-7.582110,7.582110,0.642008,3.849192,8.131167
80.000000,100.000000,E1,P1A,P1B,376.014879,1977.837163,511.645489,1643.015777,15.891731,-119.134717,-13.005586,-134.025653,-14.419710,14.419710,-10.133452,10.133452,0.991947,0.070228,24.040739
80.000000,100.000000,E2,P2A,P2B,891.914807,1588.774636,236.070621,1566.983446,-68.849054,9.430889,-49.929455,-37.655011,-5.014778,5.014778,-16.440449,16.440449,0.894400,0.969363,12.632246
80.000000,100.000000,E3,P3A,P3B,552.728130,1162.498138,540.093456,828.920447,139.632871,-139.829569,156.545706,172.691152,-6.457614,6.457614,-3.720879,3.720879,0.883642,1.074470,12.427041
80.000000,100.000000,E4,P4A,P4B,415.719726,515.582430,444.726445,1144.926352,-22.342499,-18.782953,46.400346,-92.812173,-1.869950,1.869950,-8.213692,8.213692,0.561772,5.008802,7.931765
80.000000,105.000000,E1,P1A,P1B,523.980350,1924.017915,535.488336,1663.225116,11.880397,-121.497716,-3.792854,-137.226094,-11.297882,11.297882,-9.844020,9.844020,0.998961,0.009030,32.917302
80.000000,105.000000,E2,P2A,P2B,738.562754,1613.325905,193.753769,1576.403245,-70.577485,7.133244,-80.225091,-43.084860,-6.786694,6.786694,-18.208343,18.208343,0.941612,0.522561,15.274857
80.000000,105.000000,E3,P3A,P3B,744.912989,1082.841304,628.219043,848.438978,147.446334,-143.877764,168.478331,173.668480,-3.249185,3.249185,-2.610190,2.610190,0.866918,1.240440,11.707758
80.000000,105.000000,E4,P4A,P4B,454.238590,392.359465,427.065648,1128.055717,-35.810772,-17.855700,33.346203,-91.778013,1.271998,-1.271998,-8.436718,8.436718,0.428502,7.360948,7.418155
80.000000,110.000000,E1,P1A,P1B,681.403256,1869.694651,583.390430,1689.226498,8.558271,-123.711060,4.158524,-140.639849,-8.767330,8.767330,-9.234572,9.234572,0.997489,0.021836,29.057039
80.000000,110.000000,E2,P2A,P2B,586.709922,1640.537554,203.167807,1595.847229,-71.508024,3.512055,-113.236549,-49.676026,-8.931255,8.931255,-17.902728,17.902728,0.975773,0.213021,19.142710
80.000000,110.000000,E3,P3A,P3B,948.882912,998.673156,742.795657,879.935613,151.487981,-147.601464,176.951039,173.873276,-0.444215,0.444215,-1.471631,1.471631,0.848630,1.425635,11.031123
80.000000,110.000000,E4,P4A,P4B,516.726758,288.472689,439.105553,1123.229459,-45.514537,-15.235675,20.534634,-89.921619,5.063125,-5.063125,-8.157991,8.157991,0.289292,10.773280,6.783335
80.000000,115.000000,E1,P1A,P1B,847.814122,1814.903104,651.783787,1717.438690,5.496989,-125.779473,10.469923,-144.247111,-6.611056,6.611056,-8.415554,8.415554,0.986658,0.116666,21.762029
80.000000,115.000000,E2,P2A,P2B,438.949437,1664.661259,245.520617,1625.642239,-69.790999,-1.438325,-138.436578,-57.386192,-11.578228,11.578228,-16.418740,16.418740,0.993286,0.058512,24.735265
80.000000,115.000000,E3,P3A,P3B,1157.916393,908.948474,874.327515,921.765945,153.667763,-150.821836,-177.095297,173.296616,2.102759,-2.102759,-0.458930,0.458930,0.835345,1.562682,10.583528
80.000000,115.000000,E4,P4A,P4B,595.000794,212.756861,477.934745,1135.119560,-51.690690,-9.611374,9.736510,-87.159010,8.932679,-8.932679,-7.513460,7.513460,0.242331,12.311829,6.235085
80.000000,120.000000,E1,P1A,P1B,1021.039649,1760.035302,736.107118,1744.177974,2.501173,-127.754314,15.164773,-148.051361,-4.729575,4.729575,-7.492996,7.492996,0.966475,0.296185,17.706596
80.000000,120.000000,E2,P2A,P2B,305.604151,1679.969113,296.788343,1666.497097,-60.805912,-7.707475,-156.980526,-66.132369,-14.802841,14.802841,-14.987154,14.987154,0.993611,0.055673,24.942313
80.000000,120.000000,E3,P3A,P3B,1367.200967,813.566242,1016.069567,971.922512,154.807060,-153.299782,-172.814025,172.017394,4.508789,-4.508789,0.385836,-0.385836,0.825645,1.664130,10.279754
80.000000,120.000000,E4,P4A,P4B,682.745176,175.394106,536.713274,1169.427410,-54.992506,-0.653670,1.776590,-83.524424,11.804873,-11.804873,-6.764619,6.764619,0.274090,11.242124,5.830021
80.000000,125.000000,E1,P1A,P1B,1196.961015,1705.418784,830.922867,1765.860844,-0.519951,-129.727296,18.478898,-152.073080,-3.075021,3.075021,-6.547915,6.547915,0.938268,0.553460,14.988850
80.000000,125.000000,E2,P2A,P2B,222.365597,1681.636982,346.360688,1718.799564,-35.048889,-15.277615,-172.566187,-75.767438,-17.573293,17.573293,-13.913933,13.913933,0.977974,0.193457,19.537648
80.000000,125.000000,E3,P3A,P3B,1571.383597,713.763018,1162.285488,1028.095055,155.316230,-154.693126,-169.585829,170.180152,6.854563,-6.854563,1.065591,-1.065591,0.816455,1.761353,10.014813
80.000000,125.000000,E4,P4A,P4B,775.024394,183.651899,607.958891,1231.212785,-55.982938,7.391680,-3.399548,-79.196856,12.506399,-12.506399,-6.129178,6.129178,0.305870,10.289263,5.535123
80.000000,130.000000,E1,P1A,P1B,1369.670113,1650.855929,929.741694,1779.288051,-3.592627,-131.801811,20.714385,-156.329951,-1.621864,1.621864,-5.637679,5.637679,0.904565,0.871209,13.021913
80.000000,130.000000,E2,P2A,P2B,249.588805,1666.919110,393.136238,1781.415544,-0.734156,-24.125913,172.734915,-86.074858,-16.493788,16.493788,-13.124443,13.124443,0.947989,0.463930,15.763597
80.000000,130.000000,E3,P3A,P3B,1764.004758,612.355230,1307.423786,1087.767911,155.446703,-154.475833,-166.956615,167.970432,9.189926,-9.189926,1.597603,-1.597603,0.805888,1.874511,9.733260
80.000000,130.000000,E4,P4A,P4B,867.614594,238.664208,685.270645,1322.947807,-55.027407,10.347648,-6.160484,-74.437995,11.210791,-11.210791,-5.713612,5.713612,0.328548,9.668030,5.356462
80.000000,135.000000,E1,P1A,P1B,1532.057552,1595.501724,1025.027292,1782.040111,-6.696495,-134.045233,22.172120,-160.804142,-0.352444,0.352444,-4.803641,4.803641,0.868334,1.226266,11.546576
80.000000,135.000000,E2,P2A,P2B,359.068330,1636.264759,441.123229,1850.384414,15.877085,-34.213697,158.193119,-96.796439,-13.173530,13.173530,-12.454041,12.454041,0.905289,0.864260,13.112802
80.000000,135.000000,E3,P3A,P3B,1937.922130,514.080086,1446.307624,1148.341604,155.393611,-151.802710,-164.572436,165.594210,11.526111,-11.526111,2.003792,-2.003792,0.793331,2.010907,9.420764
80.000000,135.000000,E4,P4A,P4B,956.998002,339.979594,763.734577,1443.248461,-52.333905,10.325478,-6.854440,-69.470877,8.989164,-8.989164,-5.527973,5.527973,0.362180,8.821505,5.354261
80.000000,140.000000,E1,P1A,P1B,1676.728205,1538.293048,1108.740685,1772.901868,-9.776488,-136.438607,23.133295,-165.402508,0.748472,-0.748472,-4.077094,4.077094,0.832065,1.596851,10.415219
80.000000,140.000000,E2,P2A,P2B,489.183904,1593.791287,496.036060,1918.354302,20.343543,-45.456265,143.961039,-107.687195,-10.259186,10.259186,-11.748311,11.748311,0.852503,1.386082,11.140529
80.000000,140.000000,E3,P3A,P3B,2086.397112,426.570526,1574.993670,1207.203636,155.337252,-145.369268,-162.146095,163.263336,13.788123,-13.788123,2.309966,-2.309966,0.778884,2.170541,9.083015
80.000000,140.000000,E4,P4A,P4B,1040.937039,485.356873,840.021255,1586.959594,-48.031549,10.340865,-5.742417,-64.390500,6.627266,-6.627266,-5.525512,5.525512,0.418790,7.560074,5.573083
80.000000,145.000000,E1,P1A,P1B,1797.014071,1478.798706,1173.553143,1752.131654,-12.753742,-138.846186,23.860186,-169.921566,1.692848,-1.692848,-3.481279,3.481279,0.797255,1.968054,9.529347
80.000000,145.000000,E2,P2A,P2B,613.038092,1546.509866,561.807021,1975.548195,19.926482,-57.675244,130.629995,-118.569248,-8.037305,8.037305,-10.922009,10.922009,0.794592,1.997120,9.652964
80.000000,145.000000,E3,P3A,P3B,2204.476911,362.152290,1691.774805,1261.651016,155.453413,-133.721141,-159.452503,161.185172,15.688286,-15.688286,2.548066,-2.548066,0.763024,2.349236,8.733957
80.000000,145.000000,E4,P4A,P4B,1119.023883,668.089079,912.395878,1746.362989,-42.256989,11.568968,-3.045626,-59.161207,4.480100,-4.480100,-5.639024,5.639024,0.491213,6.174611,5.991789
80.000000,150.000000,E1,P1A,P1B,1887.816530,1418.107625,1214.550312,1721.470035,-15.538163,-141.022199,24.597518,-174.034563,2.485012,-2.485012,-3.029679,3.029679,0.764496,2.332492,8.819689
80.000000,150.000000,E2,P2A,P2B,718.503908,1502.116679,638.209960,2012.286749,17.373968,-70.555808,118.733516,-129.356463,-6.405491,6.405491,-9.974526,9.974526,0.738519,2.632762,8.551824
80.000000,150.000000,E3,P3A,P3B,2290.175659,337.054031,1797.722463,1308.637357,155.904093,-117.300374,-156.343930,159.553618,16.643385,-16.643385,2.758067,-2.758067,0.746574,2.538547,8.392756
80.000000,150.000000,E4,P4A,P4B,1192.399471,877.476723,980.370136,1912.639503,-35.227181,14.196052,0.993034,-53.674401,2.663723,-2.663723,-5.804861,5.804861,0.564645,4.964497,6.536629
80.000000,155.000000,E1,P1A,P1B,1946.088258,1359.327554,1230.891390,1684.054868,-18.044179,-142.661836,25.561672,-177.320071,3.116768,-3.116768,-2.722730,2.722730,0.733986,2.686245,8.239684
80.000000,155.000000,E2,P2A,P2B,799.648802,1466.020435,720.834737,2022.096945,13.629456,-83.652476,108.443939,-140.041739,-5.264815,5.264815,-8.959325,8.959325,0.690377,3.218280,7.757864
80.000000,155.000000,E3,P3A,P3B,2344.946339,359.954075,1896.266480,1344.474363,156.815115,-100.784600,-152.772540,158.540544,16.277716,-16.277716,2.986937,-2.986937,0.730735,2.724806,8.082971
80.000000,155.000000,E4,P4A,P4B,1262.271284,1100.531159,1043.867363,2076.826961,-27.264709,18.126221,6.083515,-47.810615,1.191007,-1.191007,-5.975100,5.975100,0.628659,4.031701,7.123730
80.000000,160.000000,E1,P1A,P1B,1970.925497,1307.308822,1226.624958,1644.521049,-20.209279,-143.491937,26.908234,-179.345632,3.565840,-3.565840,-2.546553,2.546553,0.706112,3.022525,7.761582
80.000000,160.000000,E2,P2A,P2B,855.153902,1439.039340,802.785623,2003.927014,8.893294,-96.474233,99.579035,-150.657111,-4.520568,4.520568,-7.945646,7.945646,0.651875,3.716712,7.180147
80.000000,160.000000,E3,P3A,P3B,2373.130414,420.852033,1991.671961,1364.776435,158.248290,-88.906804,-148.801884,158.289066,15.023844,-15.023844,3.283126,-3.283126,0.716980,2.889856,7.829504
80.000000,160.000000,E4,P4A,P4B,1327.936777,1323.556687,1102.296854,2230.141446,-18.751558,23.219728,11.913852,-41.472146,0.028697,-0.028697,-6.120677,6.120677,0.679639,3.354432,7.689337
80.000000,165.000000,E1,P1A,P1B,1963.404708,1267.304601,1209.933915,1609.077244,-22.012029,-143.376935,28.677513,-179.802599,3.802576,-3.802576,-2.476305,2.476305,0.681812,3.326706,7.371103
80.000000,165.000000,E2,P2A,P2B,887.982537,1416.979850,876.659724,1962.295491,3.012329,-108.617211,91.760312,-161.222080,-4.059185,4.059185,-6.998667,6.998667,0.619448,4.159906,6.716265
80.000000,165.000000,E3,P3A,P3B,2380.463980,501.360472,2086.858299,1364.965178,160.179804,-82.110414,-144.588755,158.910395,13.530230,-13.530230,3.687428,-3.687428,0.706770,3.014435,7.653429
80.000000,165.000000,E4,P4A,P4B,1385.800076,1533.492871,1154.227615,2364.212416,-10.036330,29.360548,18.203329,-34.582980,-0.879624,0.879624,-6.227901,6.227901,0.718398,2.872698,8.198970
80.000000,170.000000,E1,P1A,P1B,1926.379466,1242.703685,1190.667532,1584.538673,-23.483749,-142.383334,30.741563,-178.655211,3.807485,-3.807485,-2.482247,2.482247,0.662455,3.576879,7.061546
80.000000,170.000000,E2,P2A,P2B,905.162696,1392.071153,936.091302,1905.165116,-4.289943,-119.864120,84.559390,-171.696162,-3.738696,3.738696,-6.172288,6.172288,0.586582,4.633421,6.271185
80.000000,170.000000,E3,P3A,P3B,2372.178469,586.866210,2181.531458,1341.443263,162.498107,-78.799244,-140.331498,160.483198,12.132165,-12.132165,4.223783,-4.223783,0.701216,3.082961,7.567620
80.000000,170.000000,E4,P4A,P4B,1430.258127,1719.377602,1197.922097,2472.018743,-1.360376,36.478579,24.740602,-27.072361,-1.599137,1.599137,-6.292464,6.292464,0.747496,2.527824,8.643384
80.000000,175.000000,E1,P1A,P1B,1864.398142,1232.863761,1177.025945,1575.464043,-24.707752,-140.738372,32.805457,-176.219193,3.592471,-3.592471,-2.532449,2.532449,0.649187,3.752608,6.830661
80.000000,175.000000,E2,P2A,P2B,917.269272,1355.269406,976.875347,1840.500760,-13.171758,-130.200660,77.587528,178.045437,-3.390576,3.390576,-5.501937,5.501937,0.546891,5.241981,5.777253
80.000000,175.000000,E3,P3A,P3B,2351.500743,668.303167,2271.601826,1293.130946,165.028508,-77.435419,-136.204862,163.050383,10.927432,-10.927432,4.893794,-4.893794,0.700778,3.088396,7.574255
80.000000,175.000000,E4,P4A,P4B,1455.799897,1874.170080,1232.183781,2549.762129,7.155424,44.549341,31.382001,-18.865307,-2.194146,2.194146,-6.316484,6.316484,0.769724,2.273297,9.030956
80.000000,180.000000,E1,P1A,P1B,1783.706197,1232.649108,1173.057803,1580.587573,-25.802427,-138.691093,34.503285,-173.076999,3.209677,-3.209677,-2.589983,2.589983,0.642011,3.849148,6.678023
80.000000,180.000000,E2,P2A,P2B,936.552713,1298.601283,997.758874,1773.233993,-23.403572,-139.767435,70.544521,168.196885,-2.838872,2.838872,-4.994809,4.994809,0.495785,6.094139,5.201173
80.000000,180.000000,E3,P3A,P3B,2319.172189,740.783740,2350.176999,1222.655552,167.578245,-76.886191,-132.312435,166.605968,9.912831,-9.912831,5.675929,-5.675929,0.704932,3.037053,7.661679
80.000000,180.000000,E4,P4A,P4B,1458.874543,1996.467300,1256.672643,2598.836185,15.478837,53.566174,38.021835,-9.897692,-2.724885,2.724885,-6.311135,6.311135,0.787612,2.073758,9.382586
80.000000,185.000000,E1,P1A,P1B,1692.044083,1234.376628,1178.260215,1591.686752,153.111615,43.617021,-144.450992,10.147881,2.739280,-2.739280,-2.612328,2.612328,0.639189,3.887414,6.594778
80.000000,185.000000,E2,P2A,P2B,972.713515,1217.232889,1000.737136,1704.146093,145.770905,31.205698,-116.749601,-21.028205,-1.947775,1.947775,-4.623736,4.623736,0.431220,7.306022,4.541044
80.000000,185.000000,E3,P3A,P3B,2274.007132,802.439363,2409.544900,1136.424099,-10.015453,103.676124,51.326130,-8.933536,9.047592,-9.047592,6.527892,-6.527892,0.711909,2.951514,7.799826
80.000000,185.000000,E4,P4A,P4B,1438.637796,2090.906972,1271.364532,2626.317790,-156.370693,-116.514555,-135.434873,179.842394,-3.247665,3.247665,-6.301544,6.301544,0.803400,1.901362,9.729617
80.000000,190.000000,E1,P1A,P1B,1597.838968,1231.012265,1189.048082,1596.548140,151.955054,46.177264,-144.161592,12.989140,2.265413,-2.265413,-2.559652,2.559652,0.637531,3.909972,6.550368
80.000000,190.000000,E2,P2A,P2B,1027.880317,1110.970606,990.561651,1630.982788,135.416824,22.451709,-124.326343,-29.452081,-0.675200,0.675200,-4.331357,4.331357,0.356000,8.970995,3.833134
80.000000,190.000000,E3,P3A,P3B,2213.936240,853.565336,2443.166292,1043.271583,-7.851699,104.848225,54.758198,-3.771349,8.278567,-8.278567,7.391113,-7.391113,0.718800,2.867839,7.938834
80.000000,190.000000,E4,P4A,P4B,1396.662093,2166.141870,1275.615968,2642.839137,-148.341560,-105.833197,-129.077434,-169.733332,-3.811911,3.811911,-6.327016,6.327016,0.819031,1.733994,10.111258
80.000000,195.000000,E1,P1A,P1B,1508.620343,1218.587839,1200.726203,1583.974885,150.730721,49.046818,-144.554827,15.181307,1.854462,-1.854462,-2.406086,2.406086,0.633544,3.964467,6.495242
80.000000,195.000000,E2,P2A,P2B,1094.940370,984.663118,973.370740,1550.791440,126.438432,13.697501,-132.046604,-36.963915,0.922056,-0.922056,-4.045502,4.045502,0.284653,10.913673,3.185362
80.000000,195.000000,E3,P3A,P3B,2136.878242,895.842740,2446.928527,952.165790,-5.954887,107.006177,58.067585,1.729568,7.550960,-7.550960,8.198174,-8.198174,0.722160,2.827334,8.016221
80.000000,195.000000,E4,P4A,P4B,1336.161803,2230.631511,1267.621668,2658.307042,-140.355651,-94.648801,-122.976952,-158.831764,-4.451376,4.451376,-6.432310,6.432310,0.835933,1.556576,10.568589
80.000000,200.000000,E1,P1A,P1B,1429.055953,1196.601431,1208.875419,1547.514500,149.538681,52.262048,-145.453690,16.586260,1.541994,-1.541994,-2.145064,2.145064,0.624661,4.087117,6.382285
80.000000,200.000000,E2,P2A,P2B,1160.905194,847.138655,954.815894,1462.040913,119.294608,4.679569,-139.606242,-43.524229,2.736845,-2.736845,-3.700798,3.700798,0.252546,11.953207,2.820091
80.000000,200.000000,E3,P3A,P3B,2041.152309,931.449709,2419.435477,870.053574,-4.285274,110.298054,61.344158,7.039111,6.814320,-6.814320,8.883361,-8.883361,0.718739,2.868574,7.972347
80.000000,200.000000,E4,P4A,P4B,1261.159659,2288.391190,1244.716510,2677.666196,-132.316363,-83.291295,-117.176743,-147.739680,-5.175204,5.175204,-6.653720,6.653720,0.854716,1.363559,11.136322
80.000000,205.000000,E1,P1A,P1B,1359.536406,1166.624342,1209.959959,1486.498624,148.544744,55.787105,-146.658707,17.102249,1.329196,-1.329196,-1.787870,1.787870,0.609733,4.297204,6.186348
80.000000,205.000000,E2,P2A,P2B,1212.305481,708.979972,938.469228,1365.643190,114.060122,-4.846885,-146.594264,-49.161874,4.659562,-4.659562,-3.258344,3.258344,0.290555,10.735430,2.979582
80.000000,205.000000,E3,P3A,P3B,1925.591919,962.006364,2361.555270,800.892753,-2.765048,114.665046,64.661101,11.513465,6.027726,-6.027726,9.392475,-9.392475,0.705971,3.024268,7.767760
80.000000,205.000000,E4,P4A,P4B,1175.725785,2337.405364,1204.356517,2699.177246,-124.131515,-72.066026,-111.702355,-136.742413,-5.968560,5.968560,-7.009527,7.009527,0.875079,1.159050,11.837354
80.000000,210.000000,E1,P1A,P1B,1296.192601,1130.359352,1201.449377,1405.124415,147.910044,59.513285,-147.999478,16.607572,1.189060,-1.189060,-1.360186,1.360186,0.588554,4.604269,5.905318
80.000000,210.000000,E2,P2A,P2B,1239.190237,580.065997,925.257533,1264.831028,110.619846,-15.093190,-152.597993,-53.979027,6.593211,-6.593211,-2.715398,2.715398,0.375846,8.499792,3.639411
80.000000,210.000000,E3,P3A,P3B,1789.684067,987.654511,2275.655567,746.212957,-1.311318,119.910563,68.062549,14.507748,5.163426,-5.163426,9.684875,-9.684875,0.682156,3.322332,7.394404
80.000000,210.000000,E4,P4A,P4B,1083.273683,2371.577451,1145.220803,2715.971855,-115.750560,-61.177950,-106.592155,-126.052564,-6.805982,6.805982,-7.500721,7.500721,0.896087,0.952995,12.684573
80.000000,215.000000,E1,P1A,P1B,1232.459881,1088.446210,1181.744985,1310.982309,147.723572,63.291546,-149.353929,14.942808,1.079316,-1.079316,-0.901461,0.901461,0.560868,5.022792,5.546428
80.000000,215.000000,E2,P2A,P2B,1236.759108,467.812336,914.058595,1164.355134,108.813208,-26.190364,-157.307040,-58.161748,8.444269,-8.444269,-2.102229,2.102229,0.471958,6.521936,4.567993
80.000000,215.000000,E3,P3A,P3B,1633.882320,1006.809113,2164.926045,706.688553,0.132974,125.797071,71.561472,15.515561,4.205473,-4.205473,9.724300,-9.724300,0.646618,3.787039,6.877271
80.000000,215.000000,E4,P4A,P4B,985.932520,2384.506244,1067.907646,2719.503756,-107.201640,-50.720207,-101.938401,-115.788785,-7.671025,7.671025,-8.119119,8.119119,0.916667,0.755766,13.690208
80.000000,220.000000,E1,P1A,P1B,1161.400968,1040.518543,1150.054769,1213.957439,147.976757,66.963323,-150.646597,11.927551,0.954647,-0.954647,-0.469699,0.469699,0.525631,5.586381,5.113531
80.000000,220.000000,E2,P2A,P2B,1205.208925,376.399404,902.896632,1069.552803,108.502995,-38.059782,-160.564954,-61.978718,10.108268,-10.108268,-1.471284,1.471284,0.559577,5.042807,5.573200
80.000000,220.000000,E3,P3A,P3B,1459.956789,1016.817428,2032.998879,683.743824,1.575895,132.126127,75.145872,14.309184,3.141940,-3.141940,9.464874,-9.464874,0.600258,4.433238,6.271805
