freq_ghz,phi_deg,theta_deg,linear_pol_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
8.233000,45.000000,40.000000,0.000000,A_feed_only,E3-E4,13.156822,13.156822,-1.112448,-0.790140,True
8.233000,45.000000,45.000000,0.000000,A_feed_only,E3-E4,12.634009,12.634009,-1.627602,-1.236326,True
8.233000,45.000000,50.000000,0.000000,A_feed_only,E3-E4,12.246056,12.246056,-2.301058,-1.843813,True
8.233000,45.000000,55.000000,0.000000,A_feed_only,E3-E4,12.019032,12.019032,-3.138646,-2.608347,True
8.233000,45.000000,60.000000,0.000000,A_feed_only,E3-E4,11.971866,11.971866,-4.140734,-3.516952,True
8.233000,45.000000,65.000000,0.000000,A_feed_only,E3-E4,12.110808,12.110808,-5.303464,-4.549082,True
8.233000,45.000000,70.000000,0.000000,A_feed_only,E3-E4,12.412042,12.412042,-6.619786,-5.676368,True
8.233000,45.000000,75.000000,0.000000,A_feed_only,E3-E4,12.779991,12.779991,-8.078451,-6.859808,True
8.233000,45.000000,80.000000,0.000000,A_feed_only,E3-E4,12.962008,12.962008,-9.656234,-8.043338,True
8.233000,45.000000,85.000000,0.000000,A_feed_only,E3-E4,12.411269,12.411269,-11.292907,-9.144831,True
8.233000,45.000000,90.000000,0.000000,A_feed_only,E3-E4,10.211549,10.211549,-12.833368,-10.052507,True
8.233000,45.000000,95.000000,0.000000,A_feed_only,E3-E4,5.553500,5.553500,-13.957300,-10.645271,True
8.233000,45.000000,100.000000,0.000000,A_feed_only,E3-E4,-0.847028,-0.847028,-14.275165,-10.848131,True
8.233000,45.000000,105.000000,0.000000,A_feed_only,E3-E4,-6.505478,-6.505478,-13.720169,-10.685815,True
8.233000,45.000000,110.000000,0.000000,A_feed_only,E3-E4,-9.749282,-9.749282,-12.654604,-10.273346,True
8.233000,45.000000,115.000000,0.000000,A_feed_only,E3-E4,-10.772151,-10.772151,-11.478673,-9.753984,True
8.233000,45.000000,120.000000,0.000000,A_feed_only,E3-E4,-10.385403,-10.385403,-10.419757,-9.249293,True
8.233000,45.000000,125.000000,0.000000,A_feed_only,E3-E4,-9.209104,-9.209104,-9.577528,-8.846699,True
8.233000,45.000000,130.000000,0.000000,A_feed_only,E3-E4,-7.578984,-7.578984,-8.997695,-8.609620,True
8.233000,45.000000,135.000000,0.000000,A_feed_only,E3-E4,-5.631079,-5.631079,-8.715730,-8.594606,True
8.233000,45.000000,140.000000,0.000000,A_feed_only,E3-E4,-3.357807,-3.357807,-8.783670,-8.870572,True
8.233000,45.000000,145.000000,0.000000,A_feed_only,E3-E4,-0.598137,-0.598137,-9.295016,-9.542408,True
8.233000,45.000000,150.000000,0.000000,A_feed_only,E3-E4,3.083031,3.083031,-10.422629,-10.790131,True
8.233000,45.000000,155.000000,0.000000,A_feed_only,E3-E4,8.871233,8.871233,-12.506360,-12.964517,True
8.233000,45.000000,160.000000,0.000000,A_feed_only,E3-E4,21.166854,21.166854,-16.331151,-16.938933,True
8.233000,45.000000,165.000000,0.000000,A_feed_only,E3-E4,74.181067,74.181067,-23.589165,-26.625651,True
8.233000,45.000000,170.000000,0.000000,A_feed_only,E3-E4,-54.653408,-54.653408,-20.290784,-23.687347,True
8.233000,45.000000,175.000000,0.000000,A_feed_only,E3-E4,-24.039460,-24.039460,-14.033823,-15.506401,True
8.233000,45.000000,180.000000,0.000000,A_feed_only,E3-E4,-14.531133,-14.531133,-10.705703,-11.752996,True
8.233000,45.000000,185.000000,0.000000,A_feed_only,E3-E4,-9.374705,-9.374705,-8.898179,-9.711511,True
8.233000,45.000000,190.000000,0.000000,A_feed_only,E3-E4,-5.793840,-5.793840,-8.087762,-8.713879,True
8.233000,45.000000,195.000000,0.000000,A_feed_only,E3-E4,-2.918960,-2.918960,-8.044805,-8.502780,True
8.233000,45.000000,200.000000,0.000000,A_feed_only,E3-E4,-0.333896,-0.333896,-8.652149,-8.960213,True
8.233000,45.000000,205.000000,0.000000,A_feed_only,E3-E4,2.280243,2.280243,-9.833310,-10.022558,True
8.233000,45.000000,210.000000,0.000000,A_feed_only,E3-E4,5.266377,5.266377,-11.478755,-11.620067,True
8.233000,45.000000,215.000000,0.000000,A_feed_only,E3-E4,8.819718,8.819718,-13.280420,-13.556617,True
8.233000,45.000000,220.000000,0.000000,A_feed_only,E3-E4,11.917425,11.917425,-14.497970,-15.259737,True
8.233000,45.000000,225.000000,0.000000,A_feed_only,E3-E4,12.237823,12.237823,-14.412696,-15.835450,True
8.233000,45.000000,230.000000,0.000000,A_feed_only,E3-E4,10.704105,10.704105,-13.394111,-15.204707,True
8.233000,45.000000,235.000000,0.000000,A_feed_only,E3-E4,9.687138,9.687138,-12.219650,-14.177157,True
8.233000,45.000000,240.000000,0.000000,A_feed_only,E3-E4,9.617455,9.617455,-11.238888,-13.283954,True
8.233000,45.000000,245.000000,0.000000,A_feed_only,E3-E4,10.232379,10.232379,-10.507990,-12.659639,True
8.233000,45.000000,250.000000,0.000000,A_feed_only,E3-E4,11.309225,11.309225,-9.990103,-12.289917,True
8.233000,45.000000,255.000000,0.000000,A_feed_only,E3-E4,12.724334,12.724334,-9.630634,-12.125639,True
8.233000,45.000000,260.000000,0.000000,A_feed_only,E3-E4,14.423681,14.423681,-9.379141,-12.115351,True
8.233000,45.000000,265.000000,0.000000,A_feed_only,E3-E4,16.413196,16.413196,-9.195277,-12.211803,True
8.233000,45.000000,270.000000,0.000000,A_feed_only,E3-E4,18.765244,18.765244,-9.049848,-12.370001,True
8.233000,45.000000,275.000000,0.000000,A_feed_only,E3-E4,21.620275,21.620275,-8.923210,-12.539879,True
8.233000,45.000000,280.000000,0.000000,A_feed_only,E3-E4,25.146840,25.146840,-8.800878,-12.652725,True
8.233000,45.000000,285.000000,0.000000,A_feed_only,E3-E4,29.400278,29.400278,-8.666020,-12.604844,True
8.233000,45.000000,290.000000,0.000000,A_feed_only,E3-E4,34.047655,34.047655,-8.489685,-12.258713,True
8.233000,45.000000,295.000000,0.000000,A_feed_only,E3-E4,38.152817,38.152817,-8.222790,-11.496515,True
8.233000,45.000000,300.000000,0.000000,A_feed_only,E3-E4,40.501722,40.501722,-7.799457,-10.311800,True
8.233000,45.000000,305.000000,0.000000,A_feed_only,E3-E4,40.453701,40.453701,-7.162578,-8.834401,True
8.233000,45.000000,310.000000,0.000000,A_feed_only,E3-E4,38.371050,38.371050,-6.304024,-7.249338,True
8.233000,45.000000,315.000000,0.000000,A_feed_only,E3-E4,35.185237,35.185237,-5.283320,-5.710880,True
8.233000,45.000000,320.000000,0.000000,A_feed_only,E3-E4,31.754927,31.754927,-4.201841,-4.316136,True
8.233000,45.000000,325.000000,0.000000,A_feed_only,E3-E4,28.588172,28.588172,-3.158987,-3.115576,True
8.233000,45.000000,330.000000,0.000000,A_feed_only,E3-E4,25.890569,25.890569,-2.226183,-2.129899,True
8.233000,45.000000,335.000000,0.000000,A_feed_only,E3-E4,23.699788,23.699788,-1.444361,-1.362383,True
8.233000,45.000000,340.000000,0.000000,A_feed_only,E3-E4,21.981657,21.981657,-0.832325,-0.805699,True
8.233000,45.000000,345.000000,0.000000,A_feed_only,E3-E4,20.673840,20.673840,-0.394866,-0.444206,True
8.233000,45.000000,350.000000,0.000000,A_feed_only,E3-E4,19.698242,19.698242,-0.125748,-0.252966,True
8.233000,45.000000,355.000000,0.000000,A_feed_only,E3-E4,18.962898,18.962898,-0.005777,-0.195401,True
8.233000,45.000000,360.000000,0.000000,A_feed_only,E3-E4,18.366819,18.366819,0.000000,-0.222935,True
8.233000,45.000000,0.000000,45.000000,A_feed_only,E3-E4,80.906065,80.906065,-15.117247,-0.105566,True
8.233000,45.000000,5.000000,45.000000,A_feed_only,E3-E4,79.758044,79.758044,-15.797172,-0.250883,True
8.233000,45.000000,10.000000,45.000000,A_feed_only,E3-E4,77.910705,77.910705,-16.692510,-0.416553,True
8.233000,45.000000,15.000000,45.000000,A_feed_only,E3-E4,74.713872,74.713872,-17.665066,-0.584456,True
8.233000,45.000000,20.000000,45.000000,A_feed_only,E3-E4,70.012746,70.012746,-18.518343,-0.755242,True
8.233000,45.000000,25.000000,45.000000,A_feed_only,E3-E4,64.497621,64.497621,-19.071593,-0.947820,True
8.233000,45.000000,30.000000,45.000000,A_feed_only,E3-E4,59.512389,59.512389,-19.269188,-1.191884,True
8.233000,45.000000,35.000000,45.000000,A_feed_only,E3-E4,56.262094,56.262094,-19.211577,-1.518380,True
8.233000,45.000000,40.000000,45.000000,A_feed_only,E3-E4,55.267370,55.267370,-19.068310,-1.952521,True
8.233000,45.000000,45.000000,45.000000,A_feed_only,E3-E4,56.489000,56.489000,-18.983561,-2.510560,True
8.233000,45.000000,50.000000,45.000000,A_feed_only,E3-E4,59.681662,59.681662,-19.044236,-3.199169,True
8.233000,45.000000,55.000000,45.000000,A_feed_only,E3-E4,64.619659,64.619659,-19.289107,-4.015895,True
8.233000,45.000000,60.000000,45.000000,A_feed_only,E3-E4,71.183457,71.183457,-19.728235,-4.949697,True
8.233000,45.000000,65.000000,45.000000,A_feed_only,E3-E4,79.396410,79.396410,-20.360732,-5.980909,True
8.233000,45.000000,70.000000,45.000000,A_feed_only,E3-E4,89.476283,89.476283,-21.187177,-7.080113,True
8.233000,45.000000,75.000000,45.000000,A_feed_only,E3-E4,101.930924,101.930924,-22.212389,-8.205530,True
8.233000,45.000000,80.000000,45.000000,A_feed_only,E3-E4,117.699971,117.699971,-23.427609,-9.299375,True
8.233000,45.000000,85.000000,45.000000,A_feed_only,E3-E4,138.257104,138.257104,-24.742322,-10.286071,True
8.233000,45.000000,90.000000,45.000000,A_feed_only,E3-E4,165.098394,165.098394,-25.820797,-11.078963,True
8.233000,45.000000,95.000000,45.000000,A_feed_only,E3-E4,-162.900189,197.099811,-25.996643,-11.602543,True
8.233000,45.000000,100.000000,45.000000,A_feed_only,E3-E4,-131.803026,228.196974,-24.923171,-11.824847,True
8.233000,45.000000,105.000000,45.000000,A_feed_only,E3-E4,-106.835668,253.164332,-23.150306,-11.775949,True
8.233000,45.000000,110.000000,45.000000,A_feed_only,E3-E4,-88.255273,271.744727,-21.336997,-11.534213,True
8.233000,45.000000,115.000000,45.000000,A_feed_only,E3-E4,-74.405261,285.594739,-19.786919,-11.193818,True
8.233000,45.000000,120.000000,45.000000,A_feed_only,E3-E4,-63.766464,296.233536,-18.594658,-10.839502,True
8.233000,45.000000,125.000000,45.000000,A_feed_only,E3-E4,-55.245795,304.754205,-17.787950,-10.537941,True
8.233000,45.000000,130.000000,45.000000,A_feed_only,E3-E4,-48.087292,311.912708,-17.387922,-10.340355,True
8.233000,45.000000,135.000000,45.000000,A_feed_only,E3-E4,-41.788513,318.211487,-17.441849,-10.289330,True
8.233000,45.000000,140.000000,45.000000,A_feed_only,E3-E4,-36.058914,323.941086,-18.064374,-10.426130,True
8.233000,45.000000,145.000000,45.000000,A_feed_only,E3-E4,-30.823590,329.176410,-19.528513,-10.797239,True
8.233000,45.000000,150.000000,45.000000,A_feed_only,E3-E4,-26.406349,333.593651,-22.564981,-11.460334,True
8.233000,45.000000,155.000000,45.000000,A_feed_only,E3-E4,-26.237441,333.762559,-30.308545,-12.491396,True
8.233000,45.000000,160.000000,45.000000,A_feed_only,E3-E4,178.440302,178.440302,-31.381264,-13.997207,True
8.233000,45.000000,165.000000,45.000000,A_feed_only,E3-E4,177.375710,177.375710,-20.621186,-16.143412,True
8.233000,45.000000,170.000000,45.000000,A_feed_only,E3-E4,-176.210979,183.789021,-15.725610,-19.226529,True
8.233000,45.000000,175.000000,45.000000,A_feed_only,E3-E4,-164.206034,195.793966,-12.743613,-23.880038,True
8.233000,45.000000,180.000000,45.000000,A_feed_only,E3-E4,-128.561938,231.438062,-10.868549,-31.175718,True
8.233000,45.000000,185.000000,45.000000,A_feed_only,E3-E4,-45.281348,314.718652,-9.793737,-30.863993,True
8.233000,45.000000,190.000000,45.000000,A_feed_only,E3-E4,-17.832107,342.167893,-9.367393,-25.982951,True
8.233000,45.000000,195.000000,45.000000,A_feed_only,E3-E4,-7.970416,352.029584,-9.503687,-23.702561,True
8.233000,45.000000,200.000000,45.000000,A_feed_only,E3-E4,-3.041436,356.958564,-10.150986,-22.904378,True
8.233000,45.000000,205.000000,45.000000,A_feed_only,E3-E4,-1.202201,358.797799,-11.272533,-22.993161,True
8.233000,45.000000,210.000000,45.000000,A_feed_only,E3-E4,-2.309456,357.690544,-12.816314,-23.480925,True
8.233000,45.000000,215.000000,45.000000,A_feed_only,E3-E4,-4.986132,355.013868,-14.640374,-23.690884,True
8.233000,45.000000,220.000000,45.000000,A_feed_only,E3-E4,-4.099385,355.900615,-16.359636,-23.017111,True
8.233000,45.000000,225.000000,45.000000,A_feed_only,E3-E4,4.526630,364.526630,-17.310693,-21.604945,True
8.233000,45.000000,230.000000,45.000000,A_feed_only,E3-E4,17.198884,377.198884,-17.176528,-20.017883,True
8.233000,45.000000,235.000000,45.000000,A_feed_only,E3-E4,28.691218,388.691218,-16.423083,-18.586858,True
8.233000,45.000000,240.000000,45.000000,A_feed_only,E3-E4,37.819123,397.819123,-15.586660,-17.394173,True
8.233000,45.000000,245.000000,45.000000,A_feed_only,E3-E4,45.287201,405.287201,-14.886134,-16.417516,True
8.233000,45.000000,250.000000,45.000000,A_feed_only,E3-E4,51.862632,411.862632,-14.350259,-15.603674,True
8.233000,45.000000,255.000000,45.000000,A_feed_only,E3-E4,58.044249,418.044249,-13.944038,-14.894668,True
8.233000,45.000000,260.000000,45.000000,A_feed_only,E3-E4,64.113884,424.113884,-13.620890,-14.236440,True
8.233000,45.000000,265.000000,45.000000,A_feed_only,E3-E4,70.208176,430.208176,-13.341231,-13.582118,True
8.233000,45.000000,270.000000,45.000000,A_feed_only,E3-E4,76.366150,436.366150,-13.079411,-12.893640,True
8.233000,45.000000,275.000000,45.000000,A_feed_only,E3-E4,82.558383,442.558383,-12.825911,-12.142624,True
8.233000,45.000000,280.000000,45.000000,A_feed_only,E3-E4,88.702916,448.702916,-12.586526,-11.310660,True
8.233000,45.000000,285.000000,45.000000,A_feed_only,E3-E4,94.670549,454.670549,-12.379265,-10.389358,True
8.233000,45.000000,290.000000,45.000000,A_feed_only,E3-E4,100.284339,460.284339,-12.229937,-9.380583,True
8.233000,45.000000,295.000000,45.000000,A_feed_only,E3-E4,105.321125,465.321125,-12.167235,-8.296952,True
8.233000,45.000000,300.000000,45.000000,A_feed_only,E3-E4,109.521305,469.521305,-12.217641,-7.161935,True
8.233000,45.000000,305.000000,45.000000,A_feed_only,E3-E4,112.606574,472.606574,-12.399850,-6.008471,True
8.233000,45.000000,310.000000,45.000000,A_feed_only,E3-E4,114.300433,474.300433,-12.718162,-4.875542,True
8.233000,45.000000,315.000000,45.000000,A_feed_only,E3-E4,114.351434,474.351434,-13.154585,-3.803312,True
8.233000,45.000000,320.000000,45.000000,A_feed_only,E3-E4,112.576351,472.576351,-13.660711,-2.828229,True
8.233000,45.000000,325.000000,45.000000,A_feed_only,E3-E4,108.956878,468.956878,-14.154474,-1.979360,True
8.233000,45.000000,330.000000,45.000000,A_feed_only,E3-E4,103.797905,463.797905,-14.534041,-1.276513,True
8.233000,45.000000,335.000000,45.000000,A_feed_only,E3-E4,97.836601,457.836601,-14.721168,-0.729931,True
8.233000,45.000000,340.000000,45.000000,A_feed_only,E3-E4,92.084082,452.084082,-14.717388,-0.340903,True
8.233000,45.000000,345.000000,45.000000,A_feed_only,E3-E4,87.394931,447.394931,-14.619796,-0.102513,True
8.233000,45.000000,350.000000,45.000000,A_feed_only,E3-E4,84.127350,444.127350,-14.574624,0.000000,True
8.233000,45.000000,355.000000,45.000000,A_feed_only,E3-E4,82.130226,442.130226,-14.713919,-0.010847,True
8.233000,45.000000,360.000000,45.000000,A_feed_only,E3-E4,80.906065,440.906065,-15.117247,-0.105566,True
8.233000,45.000000,0.000000,90.000000,A_feed_only,E3-E4,158.470490,158.470490,-0.515366,-0.223737,True
8.233000,45.000000,5.000000,90.000000,A_feed_only,E3-E4,158.260865,158.260865,-0.590188,-0.426829,True
8.233000,45.000000,10.000000,90.000000,A_feed_only,E3-E4,158.043141,158.043141,-0.703509,-0.678731,True
8.233000,45.000000,15.000000,90.000000,A_feed_only,E3-E4,157.880137,157.880137,-0.851208,-0.977613,True
8.233000,45.000000,20.000000,90.000000,A_feed_only,E3-E4,157.837718,157.837718,-1.039097,-1.329255,True
8.233000,45.000000,25.000000,90.000000,A_feed_only,E3-E4,157.959870,157.959870,-1.281545,-1.746103,True
8.233000,45.000000,30.000000,90.000000,A_feed_only,E3-E4,158.260788,158.260788,-1.595222,-2.243295,True
8.233000,45.000000,35.000000,90.000000,A_feed_only,E3-E4,158.735721,158.735721,-1.992370,-2.833544,True
8.233000,45.000000,40.000000,90.000000,A_feed_only,E3-E4,159.377766,159.377766,-2.477456,-3.523520,True
8.233000,45.000000,45.000000,90.000000,A_feed_only,E3-E4,160.189968,160.189968,-3.047561,-4.312871,True
8.233000,45.000000,50.000000,90.000000,A_feed_only,E3-E4,161.191654,161.191654,-3.694566,-5.195067,True
8.233000,45.000000,55.000000,90.000000,A_feed_only,E3-E4,162.422600,162.422600,-4.407205,-6.158453,True
8.233000,45.000000,60.000000,90.000000,A_feed_only,E3-E4,163.946501,163.946501,-5.172223,-7.186281,True
8.233000,45.000000,65.000000,90.000000,A_feed_only,E3-E4,165.850670,165.850670,-5.974813,-8.255372,True
8.233000,45.000000,70.000000,90.000000,A_feed_only,E3-E4,168.235688,168.235688,-6.798832,-9.333940,True
8.233000,45.000000,75.000000,90.000000,A_feed_only,E3-E4,171.188687,171.188687,-7.627167,-10.379872,True
8.233000,45.000000,80.000000,90.000000,A_feed_only,E3-E4,174.738811,174.738811,-8.442430,-11.341600,True
8.233000,45.000000,85.000000,90.000000,A_feed_only,E3-E4,178.806361,178.806361,-9.228040,-12.164143,True
8.233000,45.000000,90.000000,90.000000,A_feed_only,E3-E4,-176.824331,183.175669,-9.969736,-12.801154,True
8.233000,45.000000,95.000000,90.000000,A_feed_only,E3-E4,-172.474514,187.525486,-10.657373,-13.228837,True
8.233000,45.000000,100.000000,90.000000,A_feed_only,E3-E4,-168.484550,191.515450,-11.286730,-13.453258,True
8.233000,45.000000,105.000000,90.000000,A_feed_only,E3-E4,-165.123684,194.876316,-11.860760,-13.505957,True
8.233000,45.000000,110.000000,90.000000,A_feed_only,E3-E4,-162.551300,197.448700,-12.389626,-13.432076,True
8.233000,45.000000,115.000000,90.000000,A_feed_only,E3-E4,-160.834475,199.165525,-12.888751,-13.279542,True
8.233000,45.000000,120.000000,90.000000,A_feed_only,E3-E4,-159.985905,200.014095,-13.374198,-13.093569,True
8.233000,45.000000,125.000000,90.000000,A_feed_only,E3-E4,-159.987344,200.012656,-13.855055,-12.914691,True
8.233000,45.000000,130.000000,90.000000,A_feed_only,E3-E4,-160.783935,199.216065,-14.323607,-12.776189,True
8.233000,45.000000,135.000000,90.000000,A_feed_only,E3-E4,-162.252542,197.747458,-14.745962,-12.697948,True
8.233000,45.000000,140.000000,90.000000,A_feed_only,E3-E4,-164.163183,195.836817,-15.058613,-12.676796,True
8.233000,45.000000,145.000000,90.000000,A_feed_only,E3-E4,-166.174303,193.825697,-15.178985,-12.677943,True
8.233000,45.000000,150.000000,90.000000,A_feed_only,E3-E4,-167.916054,192.083946,-15.035630,-12.637718,True
8.233000,45.000000,155.000000,90.000000,A_feed_only,E3-E4,-169.159953,190.840047,-14.608783,-12.488173,True
8.233000,45.000000,160.000000,90.000000,A_feed_only,E3-E4,-169.930999,190.069001,-13.953212,-12.197718,True
8.233000,45.000000,165.000000,90.000000,A_feed_only,E3-E4,-170.406376,189.593624,-13.182666,-11.797828,True
8.233000,45.000000,170.000000,90.000000,A_feed_only,E3-E4,-170.700911,189.299089,-12.429014,-11.373054,True
8.233000,45.000000,175.000000,90.000000,A_feed_only,E3-E4,-170.770816,189.229184,-11.805646,-11.028361,True
8.233000,45.000000,180.000000,90.000000,A_feed_only,E3-E4,-170.473215,189.526785,-11.390707,-10.861252,True
8.233000,45.000000,185.000000,90.000000,A_feed_only,E3-E4,-169.662182,190.337818,-11.228257,-10.949947,True
8.233000,45.000000,190.000000,90.000000,A_feed_only,E3-E4,-168.238795,191.761205,-11.339396,-11.354952,True
8.233000,45.000000,195.000000,90.000000,A_feed_only,E3-E4,-166.146585,193.853415,-11.736677,-12.128578,True
8.233000,45.000000,200.000000,90.000000,A_feed_only,E3-E4,-163.324360,196.675640,-12.437767,-13.329242,True
8.233000,45.000000,205.000000,90.000000,A_feed_only,E3-E4,-159.610994,200.389006,-13.476442,-15.042093,True
8.233000,45.000000,210.000000,90.000000,A_feed_only,E3-E4,-154.551973,205.448027,-14.910683,-17.417803,True
8.233000,45.000000,215.000000,90.000000,A_feed_only,E3-E4,-146.900993,213.099007,-16.827861,-20.774509,True
8.233000,45.000000,220.000000,90.000000,A_feed_only,E3-E4,-132.660305,227.339695,-19.333165,-25.974374,True
8.233000,45.000000,225.000000,90.000000,A_feed_only,E3-E4,-84.270357,-84.270357,-22.396354,-36.361775,False
8.233000,45.000000,230.000000,90.000000,A_feed_only,E3-E4,56.311324,56.311324,-24.926122,-31.834735,True
8.233000,45.000000,235.000000,90.000000,A_feed_only,E3-E4,105.296815,105.296815,-24.339199,-25.326184,True
8.233000,45.000000,240.000000,90.000000,A_feed_only,E3-E4,130.229932,130.229932,-21.836879,-21.918011,True
8.233000,45.000000,245.000000,90.000000,A_feed_only,E3-E4,141.876012,141.876012,-19.495151,-19.647544,True
8.233000,45.000000,250.000000,90.000000,A_feed_only,E3-E4,147.589197,147.589197,-17.609796,-17.901965,True
8.233000,45.000000,255.000000,90.000000,A_feed_only,E3-E4,150.557499,150.557499,-16.060454,-16.413311,True
8.233000,45.000000,260.000000,90.000000,A_feed_only,E3-E4,152.194381,152.194381,-14.719272,-15.047128,True
8.233000,45.000000,265.000000,90.000000,A_feed_only,E3-E4,153.188084,153.188084,-13.496433,-13.735417,True
8.233000,45.000000,270.000000,90.000000,A_feed_only,E3-E4,153.886874,153.886874,-12.335864,-12.447545,True
8.233000,45.000000,275.000000,90.000000,A_feed_only,E3-E4,154.461945,154.461945,-11.206728,-11.174322,True
8.233000,45.000000,280.000000,90.000000,A_feed_only,E3-E4,154.990710,154.990710,-10.095842,-9.918292,True
8.233000,45.000000,285.000000,90.000000,A_feed_only,E3-E4,155.503733,155.503733,-9.001448,-8.687847,True
8.233000,45.000000,290.000000,90.000000,A_feed_only,E3-E4,156.009978,156.009978,-7.928576,-7.493890,True
8.233000,45.000000,295.000000,90.000000,A_feed_only,E3-E4,156.508243,156.508243,-6.886061,-6.348136,True
8.233000,45.000000,300.000000,90.000000,A_feed_only,E3-E4,156.991022,156.991022,-5.884997,-5.262416,True
8.233000,45.000000,305.000000,90.000000,A_feed_only,E3-E4,157.445663,157.445663,-4.938077,-4.248598,True
8.233000,45.000000,310.000000,90.000000,A_feed_only,E3-E4,157.855881,157.855881,-4.059130,-3.318799,True
8.233000,45.000000,315.000000,90.000000,A_feed_only,E3-E4,158.204842,158.204842,-3.262255,-2.485509,True
8.233000,45.000000,320.000000,90.000000,A_feed_only,E3-E4,158.479383,158.479383,-2.560309,-1.761159,True
8.233000,45.000000,325.000000,90.000000,A_feed_only,E3-E4,158.673864,158.673864,-1.962925,-1.156845,True
8.233000,45.000000,330.000000,90.000000,A_feed_only,E3-E4,158.791988,158.791988,-1.474719,-0.680294,True
8.233000,45.000000,335.000000,90.000000,A_feed_only,E3-E4,158.845498,158.845498,-1.094451,-0.333736,True
8.233000,45.000000,340.000000,90.000000,A_feed_only,E3-E4,158.849602,158.849602,-0.815704,-0.112686,True
8.233000,45.000000,345.000000,90.000000,A_feed_only,E3-E4,158.816124,158.816124,-0.628902,-0.006395,True
8.233000,45.000000,350.000000,90.000000,A_feed_only,E3-E4,158.747276,158.747276,-0.523554,0.000000,True
8.233000,45.000000,355.000000,90.000000,A_feed_only,E3-E4,158.635044,158.635044,-0.489295,-0.077413,True
8.233000,45.000000,360.000000,90.000000,A_feed_only,E3-E4,158.470490,158.470490,-0.515366,-0.223737,True
8.233000,45.000000,0.000000,135.000000,A_feed_only,E3-E4,90.782583,90.782583,-0.000000,-15.102303,True
8.233000,45.000000,5.000000,135.000000,A_feed_only,E3-E4,87.688207,87.688207,-0.049208,-14.785698,True
8.233000,45.000000,10.000000,135.000000,A_feed_only,E3-E4,83.807702,83.807702,-0.124507,-14.367158,True
8.233000,45.000000,15.000000,135.000000,A_feed_only,E3-E4,79.045123,79.045123,-0.212937,-13.955346,True
8.233000,45.000000,20.000000,135.000000,A_feed_only,E3-E4,73.545026,73.545026,-0.321226,-13.644584,True
8.233000,45.000000,25.000000,135.000000,A_feed_only,E3-E4,67.517959,67.517959,-0.471876,-13.498143,True
8.233000,45.000000,30.000000,135.000000,A_feed_only,E3-E4,61.134802,61.134802,-0.692977,-13.550290,True
8.233000,45.000000,35.000000,135.000000,A_feed_only,E3-E4,54.511369,54.511369,-1.009205,-13.814434,True
8.233000,45.000000,40.000000,135.000000,A_feed_only,E3-E4,47.730471,47.730471,-1.437807,-14.290601,True
8.233000,45.000000,45.000000,135.000000,A_feed_only,E3-E4,40.859300,40.859300,-1.988385,-14.970295,True
8.233000,45.000000,50.000000,135.000000,A_feed_only,E3-E4,33.956090,33.956090,-2.663901,-15.838895,True
8.233000,45.000000,55.000000,135.000000,A_feed_only,E3-E4,27.079985,27.079985,-3.461372,-16.876800,True
8.233000,45.000000,60.000000,135.000000,A_feed_only,E3-E4,20.316258,20.316258,-4.372072,-18.061320,True
8.233000,45.000000,65.000000,135.000000,A_feed_only,E3-E4,13.817536,13.817536,-5.381472,-19.370989,True
8.233000,45.000000,70.000000,135.000000,A_feed_only,E3-E4,7.854990,7.854990,-6.469003,-20.792214,True
8.233000,45.000000,75.000000,135.000000,A_feed_only,E3-E4,2.883067,2.883067,-7.607298,-22.324653,True
8.233000,45.000000,80.000000,135.000000,A_feed_only,E3-E4,-0.350326,-0.350326,-8.760339,-23.975857,True
8.233000,45.000000,85.000000,135.000000,A_feed_only,E3-E4,-0.606303,-0.606303,-9.880313,-25.721991,True
8.233000,45.000000,90.000000,135.000000,A_feed_only,E3-E4,3.939987,3.939987,-10.904528,-27.380683,True
8.233000,45.000000,95.000000,135.000000,A_feed_only,E3-E4,14.369829,14.369829,-11.757037,-28.390806,True
8.233000,45.000000,100.000000,135.000000,A_feed_only,E3-E4,27.144629,27.144629,-12.362571,-28.062161,True
8.233000,45.000000,105.000000,135.000000,A_feed_only,E3-E4,35.979384,35.979384,-12.674908,-26.609255,True
8.233000,45.000000,110.000000,135.000000,A_feed_only,E3-E4,39.541034,39.541034,-12.703738,-24.852965,True
8.233000,45.000000,115.000000,135.000000,A_feed_only,E3-E4,39.919966,39.919966,-12.515085,-23.285681,True
8.233000,45.000000,120.000000,135.000000,A_feed_only,E3-E4,38.992581,38.992581,-12.203919,-22.075366,True
8.233000,45.000000,125.000000,135.000000,A_feed_only,E3-E4,37.750246,37.750246,-11.863913,-21.276040,True
8.233000,45.000000,130.000000,135.000000,A_feed_only,E3-E4,36.626559,36.626559,-11.573281,-20.929359,True
8.233000,45.000000,135.000000,135.000000,A_feed_only,E3-E4,35.873340,35.873340,-11.396286,-21.116059,True
8.233000,45.000000,140.000000,135.000000,A_feed_only,E3-E4,35.921433,35.921433,-11.392122,-22.018390,True
8.233000,45.000000,145.000000,135.000000,A_feed_only,E3-E4,38.087875,38.087875,-11.625015,-24.077490,True
8.233000,45.000000,150.000000,135.000000,A_feed_only,E3-E4,48.525342,48.525342,-12.173566,-28.581506,True
