freq_ghz,phi_deg,linear_pol_deg,channel_set,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,mean_abs_slope_deg_per_deg,slope_std_deg_per_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg
7.985500,90.000000,0.000000,B_feed_only,E4-E1,100.000000,600.326691,-62.961668,297.038332,2.505809,3.497729,54.166667,-30.989547,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,B_feed_only,E4-E1,100.000000,377.597846,-162.877581,-162.877581,2.097766,2.743626,68.055556,-27.907524,90.047040,79.670797,177.911545
7.985500,90.000000,90.000000,B_feed_only,E4-E1,100.000000,360.000000,-109.666930,-469.666930,2.034097,2.480584,66.666667,-23.721233,80.035354,65.673284,175.206823
7.985500,90.000000,135.000000,B_feed_only,E4-E1,100.000000,360.000000,-12.870956,-372.870956,1.699763,2.005333,73.611111,-26.082553,68.400672,58.944629,173.484303
7.985500,45.000000,0.000000,dualfeed_quadrature_minus90,E1-E3,100.000000,720.000000,-178.709019,541.290981,2.570392,2.627409,83.333333,-20.118444,0.000000,0.000000,0.000000
7.985500,45.000000,45.000000,dualfeed_quadrature_minus90,E1-E3,100.000000,284.726082,179.842165,179.842165,1.601239,2.712055,69.444444,-30.248650,68.430286,51.544154,173.802789
7.985500,45.000000,90.000000,dualfeed_quadrature_minus90,E1-E3,100.000000,720.000000,178.469490,898.469490,2.011229,1.137420,95.833333,-18.169490,64.852476,47.510028,146.942211
7.985500,45.000000,135.000000,dualfeed_quadrature_minus90,E1-E3,100.000000,720.000000,179.302377,899.302377,2.407542,1.895150,83.333333,-19.397758,29.580345,24.709496,54.376102
7.985500,45.000000,0.000000,dualfeed_quadrature_minus90,E2-E4,100.000000,1044.260475,177.432301,-542.567699,3.801447,4.707615,55.555556,-33.539161,0.000000,0.000000,0.000000
7.985500,45.000000,45.000000,dualfeed_quadrature_minus90,E2-E4,95.890411,720.000000,178.376405,898.376405,2.439191,3.136647,79.710145,-45.493957,64.419012,43.132136,179.959587
7.985500,45.000000,90.000000,dualfeed_quadrature_minus90,E2-E4,100.000000,290.477283,179.508856,179.508856,2.219826,2.614889,55.555556,-19.141536,63.552202,42.536479,176.233559
7.985500,45.000000,135.000000,dualfeed_quadrature_minus90,E2-E4,100.000000,986.310719,177.712667,-542.287333,3.479504,4.058507,63.888889,-20.557660,30.331009,25.614282,56.125340
7.985500,45.000000,0.000000,dualfeed_quadrature_minus90,E1-E2,100.000000,740.682529,-68.272194,651.727806,2.160141,3.529446,70.833333,-33.251963,0.000000,0.000000,0.000000
7.985500,45.000000,45.000000,dualfeed_quadrature_minus90,E1-E2,98.630137,365.566228,-108.022143,-468.022143,1.113393,2.487689,77.464789,-45.493957,59.052833,48.190421,161.637472
7.985500,45.000000,90.000000,dualfeed_quadrature_minus90,E1-E2,100.000000,375.040937,-111.949220,248.050780,1.291452,1.349438,73.611111,-20.863009,61.304740,52.705480,163.618290
7.985500,45.000000,135.000000,dualfeed_quadrature_minus90,E1-E2,100.000000,723.313793,-71.670914,648.329086,2.024315,2.745253,88.888889,-23.137404,29.458806,23.205888,72.744974
7.985500,45.000000,0.000000,dualfeed_quadrature_minus90,E2-E3,100.000000,374.707094,-110.436825,-110.436825,2.529782,3.511891,62.500000,-33.251963,0.000000,0.000000,0.000000
7.985500,45.000000,45.000000,dualfeed_quadrature_minus90,E2-E3,98.630137,360.000000,-72.135692,287.864308,2.031203,3.083413,78.873239,-45.493957,61.957841,43.159816,173.758150
7.985500,45.000000,90.000000,dualfeed_quadrature_minus90,E2-E3,100.000000,360.000000,-69.581289,290.418711,1.704464,1.770185,72.222222,-20.924330,61.698717,47.487706,173.729741
7.985500,45.000000,135.000000,dualfeed_quadrature_minus90,E2-E3,100.000000,350.001223,-109.026709,-109.026709,2.171441,2.717341,58.333333,-23.009016,31.601859,21.955692,82.004087
7.985500,45.000000,0.000000,dualfeed_quadrature_minus90,E3-E4,100.000000,744.481942,-72.130874,-792.130874,2.210746,3.607628,70.833333,-33.453028,0.000000,0.000000,0.000000
7.985500,45.000000,45.000000,dualfeed_quadrature_minus90,E3-E4,97.260274,365.731737,-109.487903,250.512097,1.007595,1.818790,80.000000,-36.968798,59.382398,47.756308,160.611519
7.985500,45.000000,90.000000,dualfeed_quadrature_minus90,E3-E4,100.000000,376.095427,-110.909855,-470.909855,1.312204,1.390944,75.000000,-20.183104,59.730874,50.350759,178.422603
7.985500,45.000000,135.000000,dualfeed_quadrature_minus90,E3-E4,100.000000,724.790453,-73.260624,-793.260624,2.028621,2.848177,84.722222,-23.745738,28.484194,22.526399,70.783919
7.985500,45.000000,0.000000,dualfeed_quadrature_minus90,E4-E1,100.000000,373.465546,-109.160107,-109.160107,2.512292,3.456289,62.500000,-33.453028,0.000000,0.000000,0.000000
7.985500,45.000000,45.000000,dualfeed_quadrature_minus90,E4-E1,97.260274,360.000000,-70.354262,-430.354262,1.971692,2.815871,80.000000,-36.968798,61.063401,42.717579,178.698884
7.985500,45.000000,90.000000,dualfeed_quadrature_minus90,E4-E1,100.000000,360.000000,-67.559636,-427.559636,1.746371,1.812661,72.222222,-20.121783,62.478573,48.653949,175.864311
7.985500,45.000000,135.000000,dualfeed_quadrature_minus90,E4-E1,100.000000,353.406922,-106.041753,-106.041753,2.206898,2.855431,56.944444,-23.874125,31.874569,22.344048,80.655652
7.985500,60.000000,0.000000,dualfeed_quadrature_minus90,E1-E3,100.000000,720.000000,-178.395994,541.604006,2.007962,2.093215,94.444444,-16.288507,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,dualfeed_quadrature_minus90,E1-E3,97.260274,260.356668,178.959824,178.959824,1.266649,2.632527,94.285714,-41.709889,48.111734,33.157240,160.759311
7.985500,60.000000,90.000000,dualfeed_quadrature_minus90,E1-E3,100.000000,720.000000,178.601866,898.601866,2.000000,1.449463,100.000000,-24.738295,73.014722,51.275564,138.786079
7.985500,60.000000,135.000000,dualfeed_quadrature_minus90,E1-E3,100.000000,720.000000,179.864688,899.864688,2.046719,1.426115,90.277778,-19.829309,33.007749,26.199927,56.063587
7.985500,60.000000,0.000000,dualfeed_quadrature_minus90,E2-E4,100.000000,633.083918,177.687712,177.687712,3.517133,4.134255,63.888889,-19.401783,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,dualfeed_quadrature_minus90,E2-E4,97.260274,566.368198,178.794013,178.794013,2.835124,3.694618,71.428571,-37.700675,37.228153,22.849108,108.010375
7.985500,60.000000,90.000000,dualfeed_quadrature_minus90,E2-E4,100.000000,394.450890,179.329645,179.329645,2.580654,3.255849,58.333333,-22.163163,81.656155,57.271105,175.207877
7.985500,60.000000,135.000000,dualfeed_quadrature_minus90,E2-E4,100.000000,737.033911,177.312574,-182.687426,3.993401,6.690399,56.944444,-29.025207,53.101284,37.618779,168.671520
7.985500,60.000000,0.000000,dualfeed_quadrature_minus90,E1-E2,100.000000,531.289961,-79.502875,280.497125,2.012760,3.187190,50.000000,-19.335255,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,dualfeed_quadrature_minus90,E1-E2,97.260274,315.017223,-115.940641,-115.940641,1.447390,2.804009,68.571429,-43.215591,42.908011,31.143409,169.134309
7.985500,60.000000,90.000000,dualfeed_quadrature_minus90,E1-E2,100.000000,448.729597,-100.225024,259.774976,1.557772,2.209434,55.555556,-25.030860,71.706361,55.365961,173.166437
7.985500,60.000000,135.000000,dualfeed_quadrature_minus90,E1-E2,100.000000,446.935986,-64.219743,295.780257,2.432819,4.698736,65.277778,-30.026500,42.212654,30.908598,151.226068
7.985500,60.000000,0.000000,dualfeed_quadrature_minus90,E2-E3,100.000000,360.000000,-98.893119,261.106881,2.011348,2.215336,70.833333,-19.541150,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,dualfeed_quadrature_minus90,E2-E3,97.260274,404.255162,-65.099535,-65.099535,1.907982,2.988288,77.142857,-39.408572,41.211301,32.352893,127.545202
7.985500,60.000000,90.000000,dualfeed_quadrature_minus90,E2-E3,100.000000,360.000000,-81.173110,278.826890,1.814201,2.101084,76.388889,-25.039393,61.982432,43.603573,152.908971
7.985500,60.000000,135.000000,dualfeed_quadrature_minus90,E2-E3,100.000000,364.097103,-115.915569,-115.915569,2.369420,4.486095,66.666667,-29.934982,46.614653,27.790775,164.878652
7.985500,60.000000,0.000000,dualfeed_quadrature_minus90,E3-E4,100.000000,532.919187,-83.419169,-443.419169,2.017335,3.254160,52.777778,-19.411769,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,dualfeed_quadrature_minus90,E3-E4,97.260274,303.156477,-116.106452,-116.106452,1.362289,2.753828,70.000000,-39.294146,43.543921,30.897817,177.737365
7.985500,60.000000,90.000000,dualfeed_quadrature_minus90,E3-E4,100.000000,450.905923,-99.497244,-459.497244,1.583640,2.136926,58.333333,-24.088359,71.643722,54.304517,177.230157
7.985500,60.000000,135.000000,dualfeed_quadrature_minus90,E3-E4,100.000000,446.854685,-66.771857,-426.771857,2.334570,4.301409,65.277778,-30.437242,42.628218,31.349291,152.529661
7.985500,60.000000,0.000000,dualfeed_quadrature_minus90,E4-E1,100.000000,360.000000,-98.184837,-458.184837,2.013469,2.244372,70.833333,-19.272403,0.000000,0.000000,0.000000
7.985500,60.000000,45.000000,dualfeed_quadrature_minus90,E4-E1,97.260274,406.061702,-62.853372,-62.853372,1.888133,3.097887,77.142857,-43.101165,40.871391,32.511244,112.864595
7.985500,60.000000,90.000000,dualfeed_quadrature_minus90,E4-E1,100.000000,360.000000,-79.104622,-439.104622,1.795351,2.100480,75.000000,-24.729762,61.755202,43.753220,150.469245
7.985500,60.000000,135.000000,dualfeed_quadrature_minus90,E4-E1,100.000000,405.466870,-113.092831,-473.092831,2.422293,4.662979,66.666667,-30.528760,47.584061,28.114345,159.216684
7.985500,75.000000,0.000000,dualfeed_quadrature_minus90,E1-E3,100.000000,720.000000,-179.004973,540.995027,2.000000,1.972310,100.000000,-13.653584,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,dualfeed_quadrature_minus90,E1-E3,100.000000,720.000000,178.547282,898.547282,2.000000,2.444922,100.000000,-27.653894,25.845715,16.692019,85.813295
7.985500,75.000000,90.000000,dualfeed_quadrature_minus90,E1-E3,100.000000,720.000000,178.884395,898.884395,2.000000,1.347690,100.000000,-19.986962,56.151821,35.820639,124.270103
7.985500,75.000000,135.000000,dualfeed_quadrature_minus90,E1-E3,100.000000,720.000000,-179.432139,540.567861,2.000000,1.409630,100.000000,-19.357684,21.203613,14.938569,50.288261
7.985500,75.000000,0.000000,dualfeed_quadrature_minus90,E2-E4,100.000000,634.773149,178.005635,178.005635,3.526517,4.300809,63.888889,-21.328400,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,dualfeed_quadrature_minus90,E2-E4,100.000000,593.846889,179.221017,179.221017,3.299149,3.834456,63.888889,-25.701297,26.866314,17.093586,62.464217
7.985500,75.000000,90.000000,dualfeed_quadrature_minus90,E2-E4,100.000000,460.709646,178.542747,178.542747,2.777983,3.324540,56.944444,-17.917845,91.204745,63.074140,176.170391
7.985500,75.000000,135.000000,dualfeed_quadrature_minus90,E2-E4,100.000000,720.000000,177.275781,897.275781,3.295462,4.807495,70.833333,-29.957270,41.349448,28.347855,134.486846
7.985500,75.000000,0.000000,dualfeed_quadrature_minus90,E1-E2,100.000000,566.848458,-94.514000,265.486000,2.155123,3.367808,58.333333,-21.167436,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,dualfeed_quadrature_minus90,E1-E2,100.000000,565.942131,-117.275836,242.724164,2.144123,3.095466,56.944444,-27.521736,35.019006,24.161094,139.168574
7.985500,75.000000,90.000000,dualfeed_quadrature_minus90,E1-E2,100.000000,524.271475,-84.910444,275.089556,1.912619,2.341602,58.333333,-21.459947,70.694965,46.545616,176.290756
7.985500,75.000000,135.000000,dualfeed_quadrature_minus90,E1-E2,100.000000,267.709668,-63.117891,-63.117891,1.956251,2.948274,51.388889,-27.190363,31.744588,25.449664,121.885200
7.985500,75.000000,0.000000,dualfeed_quadrature_minus90,E2-E3,100.000000,360.000000,-84.490973,275.509027,1.904236,2.076326,83.333333,-21.167436,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,dualfeed_quadrature_minus90,E2-E3,100.000000,360.000000,-64.176882,295.823118,1.892735,2.214302,77.777778,-27.343663,28.158945,22.716340,81.078393
7.985500,75.000000,90.000000,dualfeed_quadrature_minus90,E2-E3,100.000000,360.000000,-96.205161,263.794839,1.304119,1.209718,80.555556,-21.416244,47.002853,28.661287,123.850197
7.985500,75.000000,135.000000,dualfeed_quadrature_minus90,E2-E3,100.000000,720.000000,-116.314249,603.685751,2.378890,2.956313,88.888889,-27.190363,36.111071,23.200872,145.153125
7.985500,75.000000,0.000000,dualfeed_quadrature_minus90,E3-E4,100.000000,569.522356,-97.503392,-457.503392,2.171411,3.400568,56.944444,-21.199739,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,dualfeed_quadrature_minus90,E3-E4,100.000000,565.231099,-116.602101,-476.602101,2.140173,3.150034,56.944444,-27.343663,35.231359,23.545741,143.542610
7.985500,75.000000,90.000000,dualfeed_quadrature_minus90,E3-E4,100.000000,521.669476,-85.252092,-445.252092,1.899004,2.310638,58.333333,-19.943259,70.579198,47.197956,171.656702
7.985500,75.000000,135.000000,dualfeed_quadrature_minus90,E3-E4,100.000000,268.910151,-66.409970,-66.409970,2.157681,4.181457,54.166667,-29.946938,35.094508,27.489486,125.609489
7.985500,75.000000,0.000000,dualfeed_quadrature_minus90,E4-E1,100.000000,360.000000,-83.491635,-443.491635,1.922649,2.127002,83.333333,-21.199739,0.000000,0.000000,0.000000
7.985500,75.000000,45.000000,dualfeed_quadrature_minus90,E4-E1,100.000000,360.000000,-61.945181,-421.945181,1.894654,2.226970,77.777778,-27.437887,28.062182,22.883225,78.142045
7.985500,75.000000,90.000000,dualfeed_quadrature_minus90,E4-E1,100.000000,360.000000,-93.632302,-453.632302,1.251547,1.163063,80.555556,-19.915343,47.267402,28.820211,124.131683
7.985500,75.000000,135.000000,dualfeed_quadrature_minus90,E4-E1,100.000000,720.000000,-114.157891,-834.157891,2.392680,4.139488,81.944444,-29.946938,38.732263,25.307759,144.495232
7.985500,90.000000,0.000000,dualfeed_quadrature_minus90,E1-E3,100.000000,720.000000,179.842165,899.842165,2.000000,2.055651,100.000000,-13.575912,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,dualfeed_quadrature_minus90,E1-E3,100.000000,729.692947,178.469490,898.469490,2.053850,2.012165,88.888889,-21.782924,19.053918,14.445202,53.366537
7.985500,90.000000,90.000000,dualfeed_quadrature_minus90,E1-E3,100.000000,731.401488,179.302377,899.302377,2.063342,1.958192,88.888889,-22.911863,35.881647,23.120423,91.457544
7.985500,90.000000,135.000000,dualfeed_quadrature_minus90,E1-E3,100.000000,720.880134,-178.709019,541.290981,2.004890,1.916511,95.833333,-17.762869,11.073564,7.092338,31.053533
7.985500,90.000000,0.000000,dualfeed_quadrature_minus90,E2-E4,100.000000,624.222485,178.376405,178.376405,3.467903,4.776193,65.277778,-27.518666,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,dualfeed_quadrature_minus90,E2-E4,100.000000,608.985924,179.508856,179.508856,3.383255,3.818944,58.333333,-20.749207,26.111724,17.066822,72.256981
7.985500,90.000000,90.000000,dualfeed_quadrature_minus90,E2-E4,100.000000,492.556421,177.712667,177.712667,2.797357,3.426046,56.944444,-16.723992,85.311760,57.207033,175.582322
7.985500,90.000000,135.000000,dualfeed_quadrature_minus90,E2-E4,100.000000,720.000000,177.432301,897.432301,2.467997,2.285543,86.111111,-20.051133,36.343367,22.801832,127.756316
7.985500,90.000000,0.000000,dualfeed_quadrature_minus90,E1-E2,100.000000,602.454811,-108.022143,251.977857,2.346971,3.799659,58.333333,-27.518666,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,dualfeed_quadrature_minus90,E1-E2,100.000000,606.029945,-111.949220,248.050780,2.366833,2.995177,51.388889,-22.030283,31.321877,20.406248,130.176371
7.985500,90.000000,90.000000,dualfeed_quadrature_minus90,E1-E2,100.000000,571.454022,-71.670914,288.329086,2.174745,2.694732,56.944444,-22.911863,59.124257,42.745902,169.570606
7.985500,90.000000,135.000000,dualfeed_quadrature_minus90,E1-E2,100.000000,284.705936,-68.272194,-68.272194,1.674915,2.410102,61.111111,-20.051133,30.464632,23.645793,121.061663
7.985500,90.000000,0.000000,dualfeed_quadrature_minus90,E2-E3,100.000000,360.000000,-72.135692,287.864308,1.975568,2.483345,86.111111,-27.518666,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,dualfeed_quadrature_minus90,E2-E3,100.000000,360.000000,-69.581289,290.418711,1.761356,1.669999,80.555556,-22.156700,25.200228,18.174018,84.032585
7.985500,90.000000,90.000000,dualfeed_quadrature_minus90,E2-E3,100.000000,360.000000,-109.026709,250.973291,1.154661,0.938256,91.666667,-21.313527,47.064944,34.045118,153.643352
7.985500,90.000000,135.000000,dualfeed_quadrature_minus90,E2-E3,100.000000,720.000000,-110.436825,609.563175,2.254264,2.169681,91.666667,-20.051133,33.000577,23.699655,131.116021
7.985500,90.000000,0.000000,dualfeed_quadrature_minus90,E3-E4,100.000000,604.691967,-109.487903,-469.487903,2.359400,3.854730,58.333333,-27.137913,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,dualfeed_quadrature_minus90,E3-E4,100.000000,605.772829,-110.909855,-470.909855,2.365405,3.043941,51.388889,-22.858974,31.754083,19.928031,136.370526
7.985500,90.000000,90.000000,dualfeed_quadrature_minus90,E3-E4,100.000000,566.543703,-73.260624,-433.260624,2.147465,2.638437,58.333333,-21.313527,59.799678,43.259211,170.722421
7.985500,90.000000,135.000000,dualfeed_quadrature_minus90,E3-E4,100.000000,286.715086,-72.130874,-72.130874,1.726500,2.439545,59.722222,-19.919733,30.375771,24.091678,120.200212
7.985500,90.000000,0.000000,dualfeed_quadrature_minus90,E4-E1,100.000000,360.000000,-70.354262,-430.354262,1.983291,2.569526,86.111111,-27.137913,0.000000,0.000000,0.000000
7.985500,90.000000,45.000000,dualfeed_quadrature_minus90,E4-E1,100.000000,360.000000,-67.559636,-427.559636,1.767804,1.673469,80.555556,-22.732557,24.826596,18.090734,83.003989
7.985500,90.000000,90.000000,dualfeed_quadrature_minus90,E4-E1,100.000000,360.000000,-106.041753,-466.041753,1.124439,0.906356,90.277778,-22.911863,47.796826,34.037999,153.513169
7.985500,90.000000,135.000000,dualfeed_quadrature_minus90,E4-E1,100.000000,720.000000,-109.160107,-829.160107,2.230800,2.185523,91.666667,-19.919733,32.999920,24.215086,129.358611
8.233000,45.000000,0.000000,A_feed_only,E1-E3,100.000000,629.244749,-179.826811,-179.826811,3.495804,4.837336,65.277778,-26.789192,0.000000,0.000000,0.000000
8.233000,45.000000,45.000000,A_feed_only,E1-E3,100.000000,403.849796,177.135920,177.135920,3.756080,5.596685,61.111111,-22.186609,67.344799,48.589313,174.144910
8.233000,45.000000,90.000000,A_feed_only,E1-E3,100.000000,348.814857,178.515602,178.515602,1.937860,2.628921,50.000000,-25.923409,99.199212,77.321175,178.946025
8.233000,45.000000,135.000000,A_feed_only,E1-E3,100.000000,558.720679,179.468734,179.468734,3.104004,4.395380,69.444444,-28.605257,31.791478,24.196754,105.691404
8.233000,45.000000,0.000000,A_feed_only,E2-E4,100.000000,720.000000,178.022841,898.022841,3.060470,4.681482,77.777778,-26.430250,0.000000,0.000000,0.000000
8.233000,45.000000,45.000000,A_feed_only,E2-E4,100.000000,720.000000,179.188365,899.188365,2.705343,3.601856,80.555556,-31.175718,28.799300,16.192102,120.752898
8.233000,45.000000,90.000000,A_feed_only,E2-E4,97.260274,720.000000,179.895870,899.895870,1.827643,2.767805,71.428571,-45.410761,74.539236,49.874756,173.310196
8.233000,45.000000,135.000000,A_feed_only,E2-E4,100.000000,246.465958,173.144173,173.144173,2.389303,4.587249,62.500000,-25.434297,85.924220,68.714937,178.918755
8.233000,45.000000,0.000000,A_feed_only,E1-E2,100.000000,125.485869,20.517168,20.517168,1.026775,3.396066,56.944444,-26.779978,0.000000,0.000000,0.000000
8.233000,45.000000,45.000000,A_feed_only,E1-E2,100.000000,414.227522,78.853619,-281.146381,2.081327,3.517779,68.055556,-30.353522,69.278798,60.002852,173.813733
8.233000,45.000000,90.000000,A_feed_only,E1-E2,98.630137,129.918084,157.090222,157.090222,0.601202,1.891667,71.830986,-45.410761,142.035641,140.891682,178.230856
8.233000,45.000000,135.000000,A_feed_only,E1-E2,100.000000,372.864928,97.107144,97.107144,2.201451,4.402470,72.222222,-33.956099,76.549452,61.417937,178.469121
8.233000,45.000000,0.000000,A_feed_only,E2-E3,100.000000,360.000000,159.656022,519.656022,3.205465,4.503905,69.444444,-26.383632,0.000000,0.000000,0.000000
8.233000,45.000000,45.000000,A_feed_only,E2-E3,100.000000,398.503740,98.282300,458.282300,2.832220,4.582893,61.111111,-31.326206,67.888572,55.312333,177.371687
8.233000,45.000000,90.000000,A_feed_only,E2-E3,98.630137,360.000000,21.425380,381.425380,1.914658,2.933598,60.563380,-45.410761,110.413989,98.190764,179.585001
8.233000,45.000000,135.000000,A_feed_only,E2-E3,100.000000,355.568617,82.361590,82.361590,2.555688,4.462732,54.166667,-34.081086,73.094517,54.157411,170.011420
8.233000,45.000000,0.000000,A_feed_only,E3-E4,100.000000,128.834474,18.366819,18.366819,1.020660,3.441281,51.388889,-26.625651,0.000000,0.000000,0.000000
8.233000,45.000000,45.000000,A_feed_only,E3-E4,100.000000,419.084064,80.906065,440.906065,2.218082,4.630568,70.833333,-31.381264,71.364821,61.366085,168.453689
8.233000,45.000000,90.000000,A_feed_only,E3-E4,98.630137,171.028371,158.470490,158.470490,0.789116,2.492882,71.830986,-36.361775,144.744319,143.306515,178.031186
8.233000,45.000000,135.000000,A_feed_only,E3-E4,100.000000,389.090570,90.782583,90.782583,2.184096,3.379999,68.055556,-34.999606,75.333982,60.971802,178.203484
8.233000,45.000000,0.000000,A_feed_only,E4-E1,100.000000,360.000000,161.459991,-198.540009,3.229483,4.991624,69.444444,-26.779978,0.000000,0.000000,0.000000
8.233000,45.000000,45.000000,A_feed_only,E4-E1,100.000000,390.700126,101.958016,-258.041984,2.799458,4.004297,62.500000,-31.175718,70.007745,56.603682,176.852450
8.233000,45.000000,90.000000,A_feed_only,E4-E1,98.630137,360.000000,23.013908,-336.986092,1.872558,2.730208,64.788732,-36.361775,112.799771,100.813471,177.859078
8.233000,45.000000,135.000000,A_feed_only,E4-E1,100.000000,340.305759,89.748683,89.748683,2.344510,3.393777,54.166667,-34.874620,72.581671,55.201474,175.437222
8.233000,60.000000,0.000000,A_feed_only,E1-E3,100.000000,618.491312,-179.509387,-179.509387,3.436063,4.512882,62.500000,-24.272048,0.000000,0.000000,0.000000
8.233000,60.000000,45.000000,A_feed_only,E1-E3,98.630137,227.891390,176.079859,176.079859,2.269925,3.402526,54.929577,-39.184105,82.995063,68.599767,178.871476
8.233000,60.000000,90.000000,A_feed_only,E1-E3,100.000000,198.521085,178.939296,178.939296,1.102895,1.368596,61.111111,-19.360059,111.906106,92.966190,178.477564
8.233000,60.000000,135.000000,A_feed_only,E1-E3,100.000000,480.356821,179.686879,179.686879,2.668649,3.217351,63.888889,-33.025548,51.137628,43.532677,89.105978
8.233000,60.000000,0.000000,A_feed_only,E2-E4,97.260274,720.000000,178.560354,898.560354,2.904031,3.548480,72.857143,-37.873973,0.000000,0.000000,0.000000
8.233000,60.000000,45.000000,A_feed_only,E2-E4,100.000000,720.000000,179.428195,899.428195,2.888851,3.557793,80.555556,-32.323755,27.597227,14.989898,136.934071
8.233000,60.000000,90.000000,A_feed_only,E2-E4,100.000000,720.000000,-179.907419,540.092581,2.140579,1.985236,87.500000,-23.176492,60.828806,39.463426,173.204123
8.233000,60.000000,135.000000,A_feed_only,E2-E4,100.000000,573.426998,174.402562,-185.597438,3.737359,7.561961,52.777778,-30.832881,60.080591,44.476106,177.600111
8.233000,60.000000,0.000000,A_feed_only,E1-E2,98.630137,136.138484,22.686108,22.686108,1.064052,2.063278,74.647887,-36.989932,0.000000,0.000000,0.000000
8.233000,60.000000,45.000000,A_feed_only,E1-E2,98.630137,360.000000,136.661598,-223.338402,1.757834,2.534174,90.140845,-36.034863,94.959488,79.803051,175.592836
8.233000,60.000000,90.000000,A_feed_only,E1-E2,100.000000,360.000000,154.856556,-205.143444,1.278789,1.853384,79.166667,-26.191868,134.649163,128.881700,179.718489
8.233000,60.000000,135.000000,A_feed_only,E1-E2,100.000000,404.872742,40.369104,400.369104,2.034018,4.736979,63.888889,-32.576187,67.898468,51.632547,176.383322
8.233000,60.000000,0.000000,A_feed_only,E2-E3,98.630137,360.000000,157.804505,517.804505,3.150125,4.064099,64.788732,-36.989932,0.000000,0.000000,0.000000
8.233000,60.000000,45.000000,A_feed_only,E2-E3,98.630137,360.000000,39.418260,399.418260,2.087740,2.982710,64.788732,-48.143153,97.990697,80.050334,175.456103
8.233000,60.000000,90.000000,A_feed_only,E2-E3,100.000000,360.000000,24.082740,384.082740,1.782994,1.936042,65.277778,-26.385033,111.335914,96.756069,178.364593
8.233000,60.000000,135.000000,A_feed_only,E2-E3,100.000000,372.618349,139.317775,139.317775,3.169697,5.488228,55.555556,-33.025548,57.283719,42.723884,164.573821
8.233000,60.000000,0.000000,A_feed_only,E3-E4,98.630137,133.042497,20.755849,20.755849,1.042298,2.008621,76.056338,-37.873973,0.000000,0.000000,0.000000
8.233000,60.000000,45.000000,A_feed_only,E3-E4,98.630137,360.000000,140.009935,500.009935,1.867640,3.176183,91.549296,-48.157438,97.897445,81.413480,173.358818
8.233000,60.000000,90.000000,A_feed_only,E3-E4,100.000000,360.000000,156.009842,516.009842,1.307893,1.850994,80.555556,-26.600639,136.714483,131.040281,179.512586
8.233000,60.000000,135.000000,A_feed_only,E3-E4,98.630137,370.841967,35.084787,395.084787,1.745887,4.447520,54.929577,-39.605234,65.431374,49.998717,162.081840
8.233000,60.000000,0.000000,A_feed_only,E4-E1,98.630137,360.000000,158.753538,-201.246462,3.175945,4.237397,64.788732,-37.873973,0.000000,0.000000,0.000000
8.233000,60.000000,45.000000,A_feed_only,E4-E1,98.630137,360.000000,43.910206,-316.089794,2.091921,3.148742,61.971831,-36.049148,96.985072,78.737534,174.214325
8.233000,60.000000,90.000000,A_feed_only,E4-E1,100.000000,360.000000,25.050863,-334.949137,1.791510,1.994231,66.666667,-26.407475,112.081593,96.957325,179.590414
8.233000,60.000000,135.000000,A_feed_only,E4-E1,98.630137,375.842409,145.228334,145.228334,2.960652,4.926945,63.380282,-39.464288,49.777972,37.368834,136.056578
8.233000,75.000000,0.000000,A_feed_only,E1-E3,100.000000,589.763481,-179.325684,-179.325684,3.276464,4.658220,58.333333,-26.404589,0.000000,0.000000,0.000000
8.233000,75.000000,45.000000,A_feed_only,E1-E3,100.000000,224.488670,177.760633,177.760633,1.672245,3.574048,70.833333,-34.702086,93.529609,80.114857,178.829584
8.233000,75.000000,90.000000,A_feed_only,E1-E3,100.000000,104.817562,179.231994,179.231994,0.849430,0.988652,55.555556,-20.801551,114.331730,99.034786,176.930606
8.233000,75.000000,135.000000,A_feed_only,E1-E3,100.000000,264.315018,179.912833,179.912833,1.553373,2.203806,54.166667,-25.168822,92.535506,78.788324,179.872799
8.233000,75.000000,0.000000,A_feed_only,E2-E4,97.260274,720.000000,178.914508,898.914508,3.088687,3.764412,71.428571,-49.330115,0.000000,0.000000,0.000000
